陕西电信-组播1,#genre#
直播室106,http://36.46.98.59:8025/rtp/239.109.205.175:9622
直播室107,http://36.46.98.59:8025/rtp/239.109.205.176:9624
直播室107,http://36.46.98.59:8025/rtp/239.111.205.26:5140
直播室108,http://36.46.98.59:8025/rtp/239.109.205.219:9714
直播室109,http://36.46.98.59:8025/rtp/239.109.205.220:9718
直播室109,http://36.46.98.59:8025/rtp/239.111.205.44:5140
直播室110,http://36.46.98.59:8025/rtp/239.109.205.221:9722
直播室110,http://36.46.98.59:8025/rtp/239.111.205.45:5140
直播室111,http://36.46.98.59:8025/rtp/239.109.205.222:9726
直播室111,http://36.46.98.59:8025/rtp/239.111.205.46:5140
直播室201,http://36.46.98.59:8025/rtp/239.109.205.108:8800
直播室202,http://36.46.98.59:8025/rtp/239.109.205.109:8808
直播室203,http://36.46.98.59:8025/rtp/239.109.205.110:8816
眉县新闻,http://36.46.98.59:8025/rtp/239.111.205.81:5140
紫阳,http://36.46.98.59:8025/rtp/239.109.205.74:8528
紫阳,http://36.46.98.59:8025/rtp/239.112.205.220:5140
聚鲨环球,http://36.46.98.59:8025/rtp/239.110.205.34:9800
聚鲨环球,http://36.46.98.59:8025/rtp/239.112.205.158:5140
蒲城综合[720*576],http://36.46.98.59:8025/rtp/239.112.205.194:5140
西乡融媒,http://36.46.98.59:8025/rtp/239.111.205.17:5140
西部电影,http://36.46.98.59:8025/rtp/239.111.205.102:5140
陇县,http://36.46.98.59:8025/rtp/239.111.205.252:5140
陈仓频道,http://36.46.98.59:8025/rtp/239.111.205.245:5140
陕视直播,http://36.46.98.59:8025/rtp/239.110.205.41:9874
陕视融媒,http://36.46.98.59:8025/rtp/239.110.205.52:9934
韩城综合,http://36.46.98.59:8025/rtp/239.109.205.72:8512
韩城综合,http://36.46.98.59:8025/rtp/239.112.205.166:5140

陕西电信-组播2,#genre#
陕西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.66:8464
陕西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.107:8792
陕西卫视,http://tiger81.i234.me:8888/rtp/239.111.205.35:5140
陕西卫视,http://tiger81.i234.me:8888/rtp/239.112.205.17:5140

陕西1套,http://tiger81.i234.me:8888/rtp/239.109.205.2:9120
陕西1套,http://tiger81.i234.me:8888/rtp/239.110.205.83:7944
陕西1套,http://tiger81.i234.me:8888/rtp/239.112.205.18:5140
陕西2套,http://tiger81.i234.me:8888/rtp/239.109.205.3:9128
陕西2套,http://tiger81.i234.me:8888/rtp/239.110.205.84:7940
陕西2套,http://tiger81.i234.me:8888/rtp/239.112.205.19:5140
陕西3套,http://tiger81.i234.me:8888/rtp/239.109.205.4:9136
陕西4套,http://tiger81.i234.me:8888/rtp/239.109.205.5:9144
陕西5套,http://tiger81.i234.me:8888/rtp/239.109.205.6:9152
陕西6套,http://tiger81.i234.me:8888/rtp/239.109.205.7:9160
陕西6套,http://tiger81.i234.me:8888/rtp/239.112.205.23:5140
陕西7套,http://tiger81.i234.me:8888/rtp/239.109.205.8:9168
陕西7套,http://tiger81.i234.me:8888/rtp/239.110.205.85:7936
陕西7套,http://tiger81.i234.me:8888/rtp/239.112.205.24:5140
陕西8套,http://tiger81.i234.me:8888/rtp/239.109.205.217:9706
陕西体育休闲,http://tiger81.i234.me:8888/rtp/239.111.205.36:5140
陕西公共,http://tiger81.i234.me:8888/rtp/239.111.205.100:5140
陕西农林卫视,http://tiger81.i234.me:8888/rtp/239.112.205.26:5140
陕西影视,http://tiger81.i234.me:8888/rtp/239.112.205.21:5140
陕西新闻资讯,http://tiger81.i234.me:8888/rtp/239.111.205.28:5140
陕西生活,http://tiger81.i234.me:8888/rtp/239.111.205.98:5140
陕西秦腔频道,http://tiger81.i234.me:8888/rtp/239.112.205.22:5140
陕西西部电影,http://tiger81.i234.me:8888/rtp/239.111.205.41:5140
陕西都市青春,http://tiger81.i234.me:8888/rtp/239.111.205.42:5140
陕西银铃频道,http://tiger81.i234.me:8888/rtp/239.112.205.20:5140

CCTV-1综合,http://tiger81.i234.me:8888/rtp/239.109.205.9:8000
CCTV-1综合,http://tiger81.i234.me:8888/rtp/239.109.205.118:8880
CCTV-1综合,http://tiger81.i234.me:8888/rtp/239.111.205.9:5140
CCTV-1综合,http://tiger81.i234.me:8888/rtp/239.112.205.231:5140
CCTV-2财经,http://tiger81.i234.me:8888/rtp/239.109.205.10:8008
CCTV-2财经,http://tiger81.i234.me:8888/rtp/239.109.205.106:8784
CCTV-2财经,http://tiger81.i234.me:8888/rtp/239.112.205.2:5140
CCTV-2财经,http://tiger81.i234.me:8888/rtp/239.112.205.78:5140
CCTV-3综艺,http://tiger81.i234.me:8888/rtp/239.109.205.73:8520
CCTV-3综艺,http://tiger81.i234.me:8888/rtp/239.109.205.79:8568
CCTV-3综艺,http://tiger81.i234.me:8888/rtp/239.112.205.225:5140
CCTV-4中文国际,http://tiger81.i234.me:8888/rtp/239.109.205.11:8016
CCTV-4中文国际,http://tiger81.i234.me:8888/rtp/239.109.205.159:9108
CCTV-4中文国际,http://tiger81.i234.me:8888/rtp/239.112.205.4:5140
CCTV-4中文国际,http://tiger81.i234.me:8888/rtp/239.112.205.202:5140
CCTV-4中文国际欧洲,http://tiger81.i234.me:8888/rtp/239.111.205.83:5140
CCTV-4中文国际美洲,http://tiger81.i234.me:8888/rtp/239.111.205.84:5140
CCTV-5体育,http://tiger81.i234.me:8888/rtp/239.109.205.80:8576
CCTV-5体育,http://tiger81.i234.me:8888/rtp/239.109.205.214:9208
CCTV-5体育,http://tiger81.i234.me:8888/rtp/239.112.205.222:5140
CCTV-5体育,http://tiger81.i234.me:8888/rtp/239.112.205.226:5140
CCTV-5+体育赛事,http://tiger81.i234.me:8888/rtp/239.111.205.13:5140
CCTV-6电影,http://tiger81.i234.me:8888/rtp/239.109.205.83:8600
CCTV-6电影,http://tiger81.i234.me:8888/rtp/239.109.205.84:8608
CCTV-6电影,http://tiger81.i234.me:8888/rtp/239.112.205.223:5140
CCTV-6电影,http://tiger81.i234.me:8888/rtp/239.112.205.227:5140
CCTV-7国防军事,http://tiger81.i234.me:8888/rtp/239.109.205.12:8024
CCTV-7国防军事,http://tiger81.i234.me:8888/rtp/239.110.205.7:9774
CCTV-7国防军事,http://tiger81.i234.me:8888/rtp/239.112.205.7:5140
CCTV-7国防军事,http://tiger81.i234.me:8888/rtp/239.112.205.83:5140
CCTV-8电视剧,http://tiger81.i234.me:8888/rtp/239.109.205.90:8656
CCTV-8电视剧,http://tiger81.i234.me:8888/rtp/239.109.205.141:9028
CCTV-8电视剧,http://tiger81.i234.me:8888/rtp/239.112.205.224:5140
CCTV-8电视剧,http://tiger81.i234.me:8888/rtp/239.112.205.228:5140
CCTV-9纪录,http://tiger81.i234.me:8888/rtp/239.110.205.1:9750
CCTV-9纪录,http://tiger81.i234.me:8888/rtp/239.110.205.8:9778
CCTV-9纪录,http://tiger81.i234.me:8888/rtp/239.112.205.9:5140
CCTV-9纪录,http://tiger81.i234.me:8888/rtp/239.112.205.85:5140
CCTV-10科教,http://tiger81.i234.me:8888/rtp/239.109.205.14:8040
CCTV-10科教,http://tiger81.i234.me:8888/rtp/239.110.205.9:9782
CCTV-10科教,http://tiger81.i234.me:8888/rtp/239.112.205.10:5140
CCTV-10科教,http://tiger81.i234.me:8888/rtp/239.112.205.86:5140
CCTV-11戏曲,http://tiger81.i234.me:8888/rtp/239.109.205.15:8048
CCTV-11戏曲,http://tiger81.i234.me:8888/rtp/239.109.205.102:8752
CCTV-11戏曲,http://tiger81.i234.me:8888/rtp/239.112.205.11:5140
CCTV-11戏曲,http://tiger81.i234.me:8888/rtp/239.112.205.213:5140
CCTV-12社会与法,http://tiger81.i234.me:8888/rtp/239.109.205.16:8056
CCTV-12社会与法,http://tiger81.i234.me:8888/rtp/239.110.205.10:9786
CCTV-12社会与法,http://tiger81.i234.me:8888/rtp/239.112.205.12:5140
CCTV-12社会与法,http://tiger81.i234.me:8888/rtp/239.112.205.88:5140
CCTV-13新闻,http://tiger81.i234.me:8888/rtp/239.109.205.17:8064
CCTV-13新闻,http://tiger81.i234.me:8888/rtp/239.111.205.53:5140
CCTV-13新闻,http://tiger81.i234.me:8888/rtp/239.112.205.13:5140
CCTV-14少儿,http://tiger81.i234.me:8888/rtp/239.109.205.18:8072
CCTV-14少儿,http://tiger81.i234.me:8888/rtp/239.110.205.20:9826
CCTV-14少儿,http://tiger81.i234.me:8888/rtp/239.112.205.15:5140
CCTV-14少儿,http://tiger81.i234.me:8888/rtp/239.112.205.91:5140
CCTV-15音乐,http://tiger81.i234.me:8888/rtp/239.109.205.19:8080
CCTV-15音乐,http://tiger81.i234.me:8888/rtp/239.109.205.103:8760
CCTV-15音乐,http://tiger81.i234.me:8888/rtp/239.112.205.16:5140
CCTV-15音乐,http://tiger81.i234.me:8888/rtp/239.112.205.214:5140
CCTV-16奥林匹克,http://tiger81.i234.me:8888/rtp/239.111.205.133:5140
CCTV-17农业农村,http://tiger81.i234.me:8888/rtp/239.109.205.81:8584
CCTV-17农业农村,http://tiger81.i234.me:8888/rtp/239.109.205.88:8640
CCTV-17农业农村,http://tiger81.i234.me:8888/rtp/239.112.205.210:5140
CCTV-17农业农村,http://tiger81.i234.me:8888/rtp/239.112.205.211:5140
湖南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.27:8144
湖南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.163:9002
湖南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.29:5140
湖南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.62:5140
浙江卫视,http://tiger81.i234.me:8888/rtp/239.109.205.23:8112
浙江卫视,http://tiger81.i234.me:8888/rtp/239.109.205.120:8896
浙江卫视,http://tiger81.i234.me:8888/rtp/239.112.205.31:5140
浙江卫视,http://tiger81.i234.me:8888/rtp/239.112.205.64:5140
江苏卫视,http://tiger81.i234.me:8888/rtp/239.109.205.22:8104
江苏卫视,http://tiger81.i234.me:8888/rtp/239.109.205.119:8368
江苏卫视,http://tiger81.i234.me:8888/rtp/239.112.205.30:5140
江苏卫视,http://tiger81.i234.me:8888/rtp/239.112.205.63:5140
北京卫视,http://tiger81.i234.me:8888/rtp/239.109.205.20:8088
北京卫视,http://tiger81.i234.me:8888/rtp/239.109.205.162:8898
北京卫视,http://tiger81.i234.me:8888/rtp/239.112.205.32:5140
北京卫视,http://tiger81.i234.me:8888/rtp/239.112.205.65:5140
东方卫视,http://tiger81.i234.me:8888/rtp/239.109.205.21:8096
东方卫视,http://tiger81.i234.me:8888/rtp/239.109.205.121:8904
东方卫视,http://tiger81.i234.me:8888/rtp/239.112.205.28:5140
东方卫视,http://tiger81.i234.me:8888/rtp/239.112.205.61:5140
安徽卫视,http://tiger81.i234.me:8888/rtp/239.109.205.24:8120
安徽卫视,http://tiger81.i234.me:8888/rtp/239.110.205.11:9790
安徽卫视,http://tiger81.i234.me:8888/rtp/239.112.205.39:5140
安徽卫视,http://tiger81.i234.me:8888/rtp/239.112.205.72:5140
广东卫视,http://tiger81.i234.me:8888/rtp/239.109.205.38:8232
广东卫视,http://tiger81.i234.me:8888/rtp/239.109.205.188:9610
广东卫视,http://tiger81.i234.me:8888/rtp/239.112.205.33:5140
广东卫视,http://tiger81.i234.me:8888/rtp/239.112.205.66:5140
深圳卫视,http://tiger81.i234.me:8888/rtp/239.109.205.43:8280
深圳卫视,http://tiger81.i234.me:8888/rtp/239.109.205.189:9602
深圳卫视,http://tiger81.i234.me:8888/rtp/239.112.205.34:5140
深圳卫视,http://tiger81.i234.me:8888/rtp/239.112.205.67:5140
辽宁卫视,http://tiger81.i234.me:8888/rtp/239.109.205.34:8200
辽宁卫视,http://tiger81.i234.me:8888/rtp/239.110.205.12:9794
辽宁卫视,http://tiger81.i234.me:8888/rtp/239.112.205.52:5140
辽宁卫视,http://tiger81.i234.me:8888/rtp/239.112.205.73:5140
山东卫视,http://tiger81.i234.me:8888/rtp/239.109.205.25:8128
山东卫视,http://tiger81.i234.me:8888/rtp/239.109.205.191:9606
山东卫视,http://tiger81.i234.me:8888/rtp/239.112.205.37:5140
山东卫视,http://tiger81.i234.me:8888/rtp/239.112.205.70:5140
山东教育卫视,http://tiger81.i234.me:8888/rtp/239.109.205.91:8664
天津卫视,http://tiger81.i234.me:8888/rtp/239.109.205.33:8192
天津卫视,http://tiger81.i234.me:8888/rtp/239.110.205.23:9838
天津卫视,http://tiger81.i234.me:8888/rtp/239.112.205.41:5140
天津卫视,http://tiger81.i234.me:8888/rtp/239.112.205.74:5140
重庆卫视,http://tiger81.i234.me:8888/rtp/239.109.205.30:8168
重庆卫视,http://tiger81.i234.me:8888/rtp/239.109.205.70:8496
重庆卫视,http://tiger81.i234.me:8888/rtp/239.112.205.40:5140
重庆卫视,http://tiger81.i234.me:8888/rtp/239.112.205.179:5140
东南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.37:8224
东南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.177:9626
东南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.42:5140
东南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.182:5140
河北卫视,http://tiger81.i234.me:8888/rtp/239.109.205.158:9106
河北卫视,http://tiger81.i234.me:8888/rtp/239.110.205.14:9802
河北卫视,http://tiger81.i234.me:8888/rtp/239.112.205.57:5140
河北卫视,http://tiger81.i234.me:8888/rtp/239.112.205.200:5140
河南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.32:8184
河南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.140:9026
河南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.43:5140
河南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.180:5140
湖北卫视,http://tiger81.i234.me:8888/rtp/239.109.205.28:8152
湖北卫视,http://tiger81.i234.me:8888/rtp/239.109.205.165:9006
湖北卫视,http://tiger81.i234.me:8888/rtp/239.112.205.36:5140
湖北卫视,http://tiger81.i234.me:8888/rtp/239.112.205.69:5140
四川卫视,http://tiger81.i234.me:8888/rtp/239.109.205.31:8176
四川卫视,http://tiger81.i234.me:8888/rtp/239.110.205.18:9818
四川卫视,http://tiger81.i234.me:8888/rtp/239.112.205.38:5140
四川卫视,http://tiger81.i234.me:8888/rtp/239.112.205.184:5140
海南卫视,http://tiger81.i234.me:8888/rtp/239.109.205.41:8256
海南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.50:5140
甘肃卫视,http://tiger81.i234.me:8888/rtp/239.109.205.125:8936
甘肃卫视,http://tiger81.i234.me:8888/rtp/239.112.205.48:5140
甘肃卫视,http://tiger81.i234.me:8888/rtp/239.111.205.88:5140
广西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.39:8240
广西卫视,http://tiger81.i234.me:8888/rtp/239.112.205.51:5140
贵州卫视,http://tiger81.i234.me:8888/rtp/239.109.205.40:8248
贵州卫视,http://tiger81.i234.me:8888/rtp/239.109.205.139:9024
贵州卫视,http://tiger81.i234.me:8888/rtp/239.112.205.47:5140
贵州卫视,http://tiger81.i234.me:8888/rtp/239.112.205.178:5140
黑龙江卫视,http://tiger81.i234.me:8888/rtp/239.109.205.36:8216
黑龙江卫视,http://tiger81.i234.me:8888/rtp/239.109.205.190:9604
黑龙江卫视,http://tiger81.i234.me:8888/rtp/239.112.205.35:5140
黑龙江卫视,http://tiger81.i234.me:8888/rtp/239.112.205.68:5140
江西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.29:8160
江西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.96:8704
江西卫视,http://tiger81.i234.me:8888/rtp/239.111.205.16:5140
江西卫视,http://tiger81.i234.me:8888/rtp/239.112.205.44:5140
吉林卫视,http://tiger81.i234.me:8888/rtp/239.109.205.35:8208
吉林卫视,http://tiger81.i234.me:8888/rtp/239.109.205.115:8856
吉林卫视,http://tiger81.i234.me:8888/rtp/239.112.205.45:5140
吉林卫视,http://tiger81.i234.me:8888/rtp/239.112.205.183:5140
内蒙古卫视,http://tiger81.i234.me:8888/rtp/239.109.205.46:8304
内蒙古卫视,http://tiger81.i234.me:8888/rtp/239.112.205.55:5140
宁夏卫视,http://tiger81.i234.me:8888/rtp/239.109.205.126:8944
宁夏卫视,http://tiger81.i234.me:8888/rtp/239.112.205.49:5140
山西卫视,http://tiger81.i234.me:8888/rtp/239.109.205.26:8136
山西卫视,http://tiger81.i234.me:8888/rtp/239.112.205.46:5140
新疆卫视,http://tiger81.i234.me:8888/rtp/239.110.205.13:9798
新疆卫视,http://tiger81.i234.me:8888/rtp/239.112.205.56:5140
云南卫视,http://tiger81.i234.me:8888/rtp/239.110.205.15:9806
云南卫视,http://tiger81.i234.me:8888/rtp/239.112.205.58:5140
青海卫视,http://tiger81.i234.me:8888/rtp/239.109.205.44:8288
青海卫视,http://tiger81.i234.me:8888/rtp/239.112.205.53:5140
西藏卫视,http://tiger81.i234.me:8888/rtp/239.109.205.45:8296
西藏卫视,http://tiger81.i234.me:8888/rtp/239.112.205.54:5140
兵团卫视,http://tiger81.i234.me:8888/rtp/239.109.205.86:8624
兵团卫视,http://tiger81.i234.me:8888/rtp/239.112.205.198:5140
三沙卫视,http://tiger81.i234.me:8888/rtp/239.111.205.52:5140
厦门卫视,http://tiger81.i234.me:8888/rtp/239.110.205.21:9830
厦门卫视,http://tiger81.i234.me:8888/rtp/239.112.205.60:5140
北京卫视4K,http://tiger81.i234.me:8888/rtp/239.111.205.51:5140
广东卫视4K,http://tiger81.i234.me:8888/rtp/239.111.205.103:5140
深圳卫视4K,http://tiger81.i234.me:8888/rtp/239.111.205.104:5140
凤凰中文,http://tiger81.i234.me:8888/rtp/239.111.205.78:5140
凤凰资讯,http://tiger81.i234.me:8888/rtp/239.111.205.82:5140
CCTV-风云足球,http://tiger81.i234.me:8888/rtp/239.112.205.127:5140
CCTV-高尔夫·网球,http://tiger81.i234.me:8888/rtp/239.110.205.16:9810
CCTV-高尔夫·网球,http://tiger81.i234.me:8888/rtp/239.110.205.94:7900
CCTV-高尔夫·网球,http://tiger81.i234.me:8888/rtp/239.112.205.90:5140
CCTV-风云音乐,http://tiger81.i234.me:8888/rtp/239.110.205.90:7916
CCTV-第一剧场,http://tiger81.i234.me:8888/rtp/239.111.205.65:5140
CCTV-怀旧剧场,http://tiger81.i234.me:8888/rtp/239.110.205.88:7924
CCTV-怀旧剧场,http://tiger81.i234.me:8888/rtp/239.111.205.67:5140
CCTV-风云剧场,http://tiger81.i234.me:8888/rtp/239.111.205.66:5140
CCTV-世界地理,http://tiger81.i234.me:8888/rtp/239.110.205.92:7908
CCTV-兵器科技,http://tiger81.i234.me:8888/rtp/239.110.205.95:7896
CCTV-央视台球,http://tiger81.i234.me:8888/rtp/239.110.205.91:7912
CGTN英语,http://tiger81.i234.me:8888/rtp/239.110.205.78:7964
CGTN英语,http://tiger81.i234.me:8888/rtp/239.111.205.32:5140
CGTN英语,http://tiger81.i234.me:8888/rtp/239.112.205.14:5140
CGTN西班牙语,http://tiger81.i234.me:8888/rtp/239.110.205.79:7960
CGTN西班牙语,http://tiger81.i234.me:8888/rtp/239.111.205.33:5140
CGTN法语,http://tiger81.i234.me:8888/rtp/239.110.205.80:7956
CGTN法语,http://tiger81.i234.me:8888/rtp/239.111.205.34:5140
CGTN俄语,http://tiger81.i234.me:8888/rtp/239.111.205.87:5140
CGTN纪录,http://tiger81.i234.me:8888/rtp/239.111.205.85:5140
CETV-1综合教育,http://tiger81.i234.me:8888/rtp/239.109.205.47:8312
CETV-1综合教育,http://tiger81.i234.me:8888/rtp/239.112.205.137:5140
CETV-1综合教育,http://tiger81.i234.me:8888/rtp/239.109.205.78:8560
CETV-1综合教育,http://tiger81.i234.me:8888/rtp/239.112.205.201:5140
CETV-2空中课堂,http://tiger81.i234.me:8888/rtp/239.109.205.48:8320
CETV-2空中课堂,http://tiger81.i234.me:8888/rtp/239.111.205.168:5140
CETV-4职业教育,http://tiger81.i234.me:8888/rtp/239.109.205.49:8328
CETV-4职业教育,http://tiger81.i234.me:8888/rtp/239.111.205.15:5140
CETV-4职业教育,http://tiger81.i234.me:8888/rtp/239.111.205.169:5140
爱生活高清专区,http://tiger81.i234.me:8888/rtp/239.110.205.55:9946
爱生活高清专区,http://tiger81.i234.me:8888/rtp/239.112.205.234:5140
爱上4K,http://tiger81.i234.me:8888/rtp/239.109.205.53:8360
BesTV体育,http://tiger81.i234.me:8888/rtp/239.111.205.23:5140
江苏优漫卡通,http://tiger81.i234.me:8888/rtp/239.110.205.17:9814
江苏优漫卡通,http://tiger81.i234.me:8888/rtp/239.112.205.185:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.197:9650
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.198:9654
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.199:9658
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.211:9184
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.212:9192
IPTV频道,http://tiger81.i234.me:8888/rtp/239.109.205.216:9702
IPTV频道,http://tiger81.i234.me:8888/rtp/239.111.205.10:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.111.205.11:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.111.205.40:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.112.205.116:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.112.205.118:5140
IPTV频道,http://tiger81.i234.me:8888/rtp/239.112.205.119:5140
北京优优宝贝,http://tiger81.i234.me:8888/rtp/239.111.205.62:5140
北京环球旅游,http://tiger81.i234.me:8888/rtp/239.111.205.61:5140
北京生态环境,http://tiger81.i234.me:8888/rtp/239.111.205.60:5140
北京车迷频道,http://tiger81.i234.me:8888/rtp/239.111.205.63:5140
北京卡酷少儿,http://tiger81.i234.me:8888/rtp/239.109.205.124:8928
北京卡酷少儿,http://tiger81.i234.me:8888/rtp/239.112.205.138:5140
呼和浩特足球,http://tiger81.i234.me:8888/rtp/239.110.205.25:9846
上海游戏风云,http://tiger81.i234.me:8888/rtp/239.109.205.62:8432
上海游戏风云,http://tiger81.i234.me:8888/rtp/239.109.205.195:9642
上海游戏风云,http://tiger81.i234.me:8888/rtp/239.111.205.183:5140
上海乐游,http://tiger81.i234.me:8888/rtp/239.109.205.56:8384
上海法治天地,http://tiger81.i234.me:8888/rtp/239.109.205.57:8392
上海法治天地,http://tiger81.i234.me:8888/rtp/239.111.205.178:5140
上海都市剧场,http://tiger81.i234.me:8888/rtp/239.109.205.50:8336
上海都市剧场,http://tiger81.i234.me:8888/rtp/239.109.205.77:8552
上海都市剧场,http://tiger81.i234.me:8888/rtp/239.111.205.171:5140
上海多彩文体4K,http://tiger81.i234.me:8888/rtp/239.109.205.51:8344
上海多彩文体4K,http://tiger81.i234.me:8888/rtp/239.110.205.36:9850
上海多彩文体4K,http://tiger81.i234.me:8888/rtp/239.112.205.236:5140
上海金色学堂,http://tiger81.i234.me:8888/rtp/239.109.205.65:8456
上海生活时尚,http://tiger81.i234.me:8888/rtp/239.109.205.55:8376
上海生活时尚,http://tiger81.i234.me:8888/rtp/239.111.205.176:5140
上海纪实人文,http://tiger81.i234.me:8888/rtp/239.109.205.52:8352
上海纪实人文,http://tiger81.i234.me:8888/rtp/239.109.205.215:9216
上海纪实人文,http://tiger81.i234.me:8888/rtp/239.111.205.14:5140
上海纪实人文,http://tiger81.i234.me:8888/rtp/239.111.205.177:5140
江苏财富天下,http://tiger81.i234.me:8888/rtp/239.109.205.94:8688
江苏财富天下,http://tiger81.i234.me:8888/rtp/239.112.205.196:5140
湖南金鹰纪实,http://tiger81.i234.me:8888/rtp/239.109.205.59:8408
湖南金鹰纪实,http://tiger81.i234.me:8888/rtp/239.112.205.203:5140
湖南金鹰卡通,http://tiger81.i234.me:8888/rtp/239.109.205.42:8272
湖南金鹰卡通,http://tiger81.i234.me:8888/rtp/239.112.205.136:5140
广东嘉佳卡通,http://tiger81.i234.me:8888/rtp/239.109.205.150:9078
广东嘉佳卡通,http://tiger81.i234.me:8888/rtp/239.112.205.135:5140
金色频道,http://tiger81.i234.me:8888/rtp/239.111.205.186:5140
极速汽车,http://tiger81.i234.me:8888/rtp/239.109.205.64:8448
央广购物,http://tiger81.i234.me:8888/rtp/239.109.205.75:8536
优购物,http://tiger81.i234.me:8888/rtp/239.109.205.101:8744
家有购物,http://tiger81.i234.me:8888/rtp/239.110.205.31:9788

山西优购物,http://tiger81.i234.me:8888/rtp/239.112.205.209:5140
山东教育,http://tiger81.i234.me:8888/rtp/239.112.205.197:5140
湖南快乐购,http://tiger81.i234.me:8888/rtp/239.111.205.37:5140
西安1,http://tiger81.i234.me:8888/rtp/239.109.205.130:8976
西安2,http://tiger81.i234.me:8888/rtp/239.109.205.131:8984
西安3,http://tiger81.i234.me:8888/rtp/239.110.205.38:9858
西安4,http://tiger81.i234.me:8888/rtp/239.110.205.39:9862
西安丝路频道,http://tiger81.i234.me:8888/rtp/239.112.205.176:5140
西安戏剧影视,http://tiger81.i234.me:8888/rtp/239.112.205.175:5140
西安教育,http://tiger81.i234.me:8888/rtp/239.110.205.24:9842
西安教育频道,http://tiger81.i234.me:8888/rtp/239.112.205.142:5140
西安新闻综合,http://tiger81.i234.me:8888/rtp/239.111.205.242:5140
西安都市频道,http://tiger81.i234.me:8888/rtp/239.111.205.243:5140
铜川,http://tiger81.i234.me:8888/rtp/239.109.205.194:9638
铜川[785*576],http://tiger81.i234.me:8888/rtp/239.111.205.29:5140
宝鸡,http://tiger81.i234.me:8888/rtp/239.112.205.147:5140
宝鸡1,http://tiger81.i234.me:8888/rtp/239.112.205.143:5140
咸阳综合[720*576],http://tiger81.i234.me:8888/rtp/239.112.205.141:5140
渭南新闻,http://tiger81.i234.me:8888/rtp/239.110.205.37:9854
渭南新闻,http://tiger81.i234.me:8888/rtp/239.111.205.19:5140
渭南新闻[720*576],http://tiger81.i234.me:8888/rtp/239.111.205.94:5140
延安1[720*576],http://tiger81.i234.me:8888/rtp/239.112.205.169:5140
汉中,http://tiger81.i234.me:8888/rtp/239.112.205.215:5140
榆林1,http://tiger81.i234.me:8888/rtp/239.110.205.42:9882
榆林1[720*576],http://tiger81.i234.me:8888/rtp/239.112.205.177:5140
安康综合,http://tiger81.i234.me:8888/rtp/239.109.205.104:8768
安康综合,http://tiger81.i234.me:8888/rtp/239.112.205.216:5140
安康镇坪,http://tiger81.i234.me:8888/rtp/239.109.205.67:8472
安康镇坪,http://tiger81.i234.me:8888/rtp/239.111.205.27:5140
商洛,http://tiger81.i234.me:8888/rtp/239.109.205.69:8488
商洛,http://tiger81.i234.me:8888/rtp/239.112.205.189:5140

4K,http://tiger81.i234.me:8888/rtp/239.112.205.186:5140
CCTV16SDR,http://tiger81.i234.me:8888/rtp/239.111.205.134:5140
CCTV-1综艺,http://tiger81.i234.me:8888/rtp/239.112.205.59:5140
CCTV-3综合,http://tiger81.i234.me:8888/rtp/239.112.205.221:5140
CCTVNEWS,http://tiger81.i234.me:8888/rtp/239.109.205.13:8032
CGTN阿拉伯语高清,http://tiger81.i234.me:8888/rtp/239.111.205.86:5140
丝路,http://tiger81.i234.me:8888/rtp/239.110.205.40:9866
中视购物[768*576],http://tiger81.i234.me:8888/rtp/239.111.205.96:5140
佛坪,http://tiger81.i234.me:8888/rtp/239.112.205.229:5140
兴平融媒[785*576],http://tiger81.i234.me:8888/rtp/239.112.205.168:5140
农林卫视,http://tiger81.i234.me:8888/rtp/239.112.205.27:5140
凤翔,http://tiger81.i234.me:8888/rtp/239.111.205.244:5140
动作电影,http://tiger81.i234.me:8888/rtp/239.110.205.6:9770
勉县综合,http://tiger81.i234.me:8888/rtp/239.110.205.53:9938
